Data,preco
2020-01-31,63.64545454545455
2020-02-29,55.702
2020-03-31,32.01
2020-04-30,18.46666666666667
2020-05-31,29.6
2020-06-30,40.26681818181818
2020-07-31,43.24217391304348
2020-08-31,44.736000000000004
2020-09-30,40.7396
2020-10-31,40.18954545454546
2020-11-30,42.69238095238095
2020-12-31,49.84526315789474
